,Customer_ID,Age,Gender,Income,Location,Transaction_count,Average_Transaction_Amount,Total_Spent,Last_purchase_date,Product_category
635,CUST1635,36,Male,93427,Oshodi_isolo,3,51.63071237806893,154.8921371342068,2024-09-19 18:31:37.214402,Electronics
636,CUST1636,66,Female,92001,Alimosho,4,295.64758530889213,1182.5903412355685,2024-12-16 18:31:37.214408,Books
637,CUST1637,53,Female,91724,Ifako_ijaiye,5,401.2296322809979,2006.1481614049897,2024-10-16 18:31:37.214414,Fashion
638,CUST1638,29,Male,40832,Ifako_ijaiye,7,286.9777412917282,2008.8441890420972,2024-09-22 18:31:37.214421,Food
639,CUST1639,58,Male,35385,Ikeja,6,154.08423879470078,924.5054327682046,2024-12-14 18:31:37.214427,Fashion
640,CUST1640,36,Male,44708,Alimosho,2,146.63793760851337,293.27587521702674,2024-06-17 18:31:37.214433,Books
641,CUST1641,29,Male,88600,Surulere,7,134.1624996499781,939.1374975498466,2024-07-26 18:31:37.214439,Fashion
642,CUST1642,26,Female,53438,Ifako_ijaiye,8,490.2231816530286,3921.7854532242286,2024-04-12 18:31:37.214445,Food
643,CUST1643,24,Female,112747,Ifako_ijaiye,1,211.6253797895983,211.6253797895983,2024-05-27 18:31:37.214452,Electronics
644,CUST1644,45,Male,110107,Isolo,6,172.09748654856187,1032.5849192913713,2025-03-08 18:31:37.214458,Home Goods
645,CUST1645,31,Male,90062,Oshodi_isolo,9,220.86467635771552,1987.7820872194397,2024-05-24 18:31:37.214464,Food
646,CUST1646,48,Female,95428,Mushin,7,75.58300472791244,529.081033095387,2024-04-09 18:31:37.214470,Food
647,CUST1647,69,Male,116843,Ifako_ijaiye,5,114.0893735760791,570.4468678803955,2024-09-20 18:31:37.214477,Home Goods
648,CUST1648,36,Male,41002,Ifako_ijaiye,9,264.27302805947033,2378.4572525352332,2024-10-17 18:31:37.214483,Home Goods
649,CUST1649,64,Male,66153,Ikeja,2,403.4466387019415,806.893277403883,2024-07-13 18:31:37.214489,Home Goods
650,CUST1650,33,Male,52440,Ikeja,7,440.68481125513097,3084.7936787859167,2024-06-13 18:31:37.214495,Home Goods
651,CUST1651,22,Female,97501,Agege,9,435.67268844013313,3921.0541959611983,2024-09-25 18:31:37.214502,Home Goods
652,CUST1652,52,Male,62556,Oshodi_isolo,2,473.48041684345355,946.9608336869071,2024-03-26 18:31:37.214508,Food
653,CUST1653,29,Female,97963,Ikeja,6,80.37033141352934,482.221988481176,2025-01-09 18:31:37.214514,Fashion
654,CUST1654,42,Male,36563,Alimosho,9,39.665736483926594,356.99162835533934,2024-12-27 18:31:37.214520,Electronics
655,CUST1655,69,Male,109923,Alimosho,3,70.75098466374334,212.25295399123002,2024-09-13 18:31:37.214526,Food
656,CUST1656,38,Female,35840,Ifako_ijaiye,8,308.35628159957656,2466.8502527966125,2024-12-19 18:31:37.214533,Books
657,CUST1657,53,Male,45154,Mushin,5,286.93711317275574,1434.6855658637787,2025-01-11 18:31:37.214539,Food
658,CUST1658,40,Female,54194,Ikeja,7,342.1808302737501,2395.2658119162506,2024-05-17 18:31:37.214545,Food
659,CUST1659,33,Male,95020,Agege,3,198.12350739954974,594.3705221986493,2024-10-08 18:31:37.214551,Fashion
660,CUST1660,56,Male,76861,Ikeja,8,207.96262685662714,1663.701014853017,2024-09-23 18:31:37.214558,Home Goods
661,CUST1661,62,Male,52448,Ikeja,2,281.8760431319605,563.752086263921,2025-02-16 18:31:37.214564,Books
662,CUST1662,59,Male,53528,Isolo,8,57.94693444664368,463.57547557314945,2025-01-27 18:31:37.214570,Fashion
663,CUST1663,56,Male,59402,Mushin,2,403.938639745329,807.877279490658,2024-08-17 18:31:37.214576,Electronics
664,CUST1664,31,Female,34352,Ikeja,7,462.9706630868931,3240.794641608252,2024-08-31 18:31:37.214582,Books
665,CUST1665,48,Female,30184,Ajeromi_ifelodun,2,205.9256963500543,411.8513927001086,2025-02-11 18:31:37.214588,Books
666,CUST1666,22,Male,40384,Ajeromi_ifelodun,7,374.9947650859049,2624.963355601334,2024-07-03 18:31:37.214595,Fashion
667,CUST1667,52,Male,44319,Ifako_ijaiye,1,283.44066573290127,283.44066573290127,2025-02-18 18:31:37.214601,Books
668,CUST1668,40,Female,50449,Agege,6,133.28412527762316,799.704751665739,2024-06-06 18:31:37.214607,Food
669,CUST1669,46,Female,86333,Mushin,7,52.54293912132148,367.8005738492504,2025-03-16 18:31:37.214613,Food
670,CUST1670,60,Male,71205,Agege,4,138.03147712647942,552.1259085059177,2024-09-23 18:31:37.214619,Home Goods
671,CUST1671,28,Male,40426,Alimosho,1,310.3549542292807,310.3549542292807,2025-01-26 18:31:37.214626,Fashion
672,CUST1672,35,Female,37504,Mushin,6,39.310292492523956,235.86175495514374,2024-08-14 18:31:37.214632,Food
673,CUST1673,64,Male,86578,Isolo,4,421.37155074778497,1685.4862029911399,2024-06-10 18:31:37.214639,Books
674,CUST1674,29,Female,88209,Mushin,3,485.74697294991086,1457.2409188497327,2024-06-26 18:31:37.214646,Books
675,CUST1675,26,Male,63368,Ikeja,4,60.08091773270307,240.32367093081228,2024-09-02 18:31:37.214653,Food
676,CUST1676,27,Female,82185,Oshodi_isolo,6,138.41500674768687,830.4900404861212,2024-06-21 18:31:37.214659,Fashion
677,CUST1677,61,Female,110221,Isolo,5,344.30413541323736,1721.5206770661869,2024-06-30 18:31:37.214665,Fashion
678,CUST1678,34,Male,38724,Ifako_ijaiye,2,406.9185552440465,813.837110488093,2024-08-07 18:31:37.214672,Electronics
679,CUST1679,55,Female,35084,Agege,2,186.0771640100944,372.1543280201888,2025-03-03 18:31:37.214678,Fashion
680,CUST1680,24,Male,64810,Ajeromi_ifelodun,3,267.31444655669975,801.9433396700992,2024-07-21 18:31:37.214684,Food
681,CUST1681,63,Male,112277,Isolo,6,448.0445134222124,2688.2670805332746,2024-11-24 18:31:37.214690,Electronics
682,CUST1682,30,Male,112297,Ifako_ijaiye,1,204.51120413571016,204.51120413571016,2025-03-11 18:31:37.214696,Books
683,CUST1683,57,Male,108872,Alimosho,7,59.13837126200447,413.9685988340313,2025-02-10 18:31:37.214702,Food
684,CUST1684,59,Female,50872,Mushin,8,497.5491785099128,3980.3934280793023,2025-02-08 18:31:37.214708,Home Goods
685,CUST1685,26,Male,108950,Mushin,7,106.53449862234379,745.7414903564065,2024-12-03 18:31:37.214714,Home Goods
686,CUST1686,67,Male,100333,Ajeromi_ifelodun,3,43.41527244738529,130.24581734215587,2025-02-05 18:31:37.214720,Fashion
687,CUST1687,44,Male,98843,Oshodi_isolo,6,217.1137267599995,1302.682360559997,2024-09-05 18:31:37.214727,Electronics
688,CUST1688,19,Male,32596,Agege,4,78.30249022084735,313.2099608833894,2024-05-26 18:31:37.214733,Electronics
689,CUST1689,22,Female,47167,Mushin,5,489.7920245243822,2448.960122621911,2024-08-24 18:31:37.214739,Books
690,CUST1690,46,Male,117844,Agege,3,202.7810509098861,608.3431527296583,2024-09-26 18:31:37.214745,Fashion
691,CUST1691,54,Female,119751,Alimosho,5,416.38934379637186,2081.9467189818592,2024-06-19 18:31:37.214751,Electronics
692,CUST1692,55,Female,107331,Alimosho,6,104.77058696213645,628.6235217728187,2024-06-17 18:31:37.214758,Food
693,CUST1693,36,Female,110520,Ajeromi_ifelodun,8,86.63108324008877,693.0486659207102,2024-07-28 18:31:37.214764,Books
694,CUST1694,25,Male,88326,Ikeja,6,331.66070242298537,1989.964214537912,2025-03-18 18:31:37.214770,Electronics
695,CUST1695,65,Male,107670,Ifako_ijaiye,9,456.4688651887208,4108.219786698487,2024-03-26 18:31:37.214776,Home Goods
696,CUST1696,62,Male,40782,Isolo,4,74.97749838079285,299.9099935231714,2024-05-13 18:31:37.214783,Home Goods
697,CUST1697,18,Male,72002,Ajeromi_ifelodun,2,302.8419035191626,605.6838070383252,2024-04-11 18:31:37.214789,Electronics
698,CUST1698,39,Female,117187,Ifako_ijaiye,9,60.77095588063278,546.938602925695,2024-07-10 18:31:37.214795,Home Goods
699,CUST1699,69,Female,54022,Mushin,3,409.8382131257054,1229.5146393771163,2025-02-13 18:31:37.214801,Food
700,CUST1700,34,Male,114458,Agege,7,456.4668385144172,3195.26786960092,2025-03-15 18:31:37.214807,Books
701,CUST1701,24,Male,44618,Alimosho,4,321.82126554772805,1287.2850621909122,2024-04-25 18:31:37.214814,Food
702,CUST1702,42,Male,47245,Agege,1,350.40468921981426,350.40468921981426,2024-05-23 18:31:37.214820,Home Goods
703,CUST1703,62,Male,113796,Ajeromi_ifelodun,8,46.60950301377083,372.87602411016667,2025-03-01 18:31:37.214826,Electronics
704,CUST1704,21,Male,40027,Surulere,4,55.02904970531979,220.11619882127917,2024-06-03 18:31:37.214832,Electronics
705,CUST1705,53,Male,43986,Ikeja,6,106.24186687650564,637.4512012590338,2024-10-10 18:31:37.214839,Books
706,CUST1706,23,Male,33526,Ifako_ijaiye,7,151.4376643193011,1060.0636502351076,2024-07-26 18:31:37.214845,Home Goods
707,CUST1707,48,Female,74361,Ifako_ijaiye,8,384.73093608312985,3077.847488665039,2025-02-02 18:31:37.214851,Home Goods
708,CUST1708,36,Female,97158,Oshodi_isolo,2,229.00603856619156,458.0120771323831,2024-06-02 18:31:37.214857,Home Goods
709,CUST1709,61,Female,68286,Alimosho,9,57.559849638414335,518.038646745729,2025-03-05 18:31:37.214863,Fashion
710,CUST1710,56,Female,59533,Ifako_ijaiye,3,429.26962989664855,1287.8088896899458,2024-12-03 18:31:37.214870,Electronics
711,CUST1711,44,Male,48316,Ajeromi_ifelodun,1,497.0368172369414,497.0368172369414,2024-09-25 18:31:37.214876,Home Goods
712,CUST1712,27,Male,38699,Isolo,2,238.4126204984288,476.8252409968576,2025-01-15 18:31:37.214882,Books
713,CUST1713,43,Male,109491,Surulere,8,265.6467226762743,2125.1737814101944,2025-01-17 18:31:37.214888,Fashion
714,CUST1714,36,Male,88465,Ifako_ijaiye,6,57.684530816463244,346.10718489877945,2024-05-17 18:31:37.214894,Home Goods
715,CUST1715,56,Male,46673,Isolo,1,203.84836682590287,203.84836682590287,2025-01-07 18:31:37.214900,Electronics
716,CUST1716,20,Female,53395,Ifako_ijaiye,9,198.4660927472559,1786.1948347253033,2024-08-29 18:31:37.214907,Fashion
717,CUST1717,62,Male,53707,Ajeromi_ifelodun,7,483.5799262311477,3385.059483618034,2024-07-10 18:31:37.214913,Food
718,CUST1718,30,Female,114749,Isolo,3,337.00712439692643,1011.0213731907793,2025-01-20 18:31:37.214919,Books
719,CUST1719,67,Male,105937,Mushin,7,395.4479169185223,2768.135418429656,2024-12-10 18:31:37.214925,Electronics
720,CUST1720,45,Female,116732,Ifako_ijaiye,6,81.59938428708286,489.59630572249716,2025-03-04 18:31:37.214931,Food
721,CUST1721,37,Male,86416,Mushin,3,220.12490323648575,660.3747097094572,2024-09-07 18:31:37.214938,Electronics
722,CUST1722,45,Female,38758,Oshodi_isolo,8,111.94534510747074,895.562760859766,2024-07-13 18:31:37.214944,Books
723,CUST1723,25,Male,97009,Alimosho,1,432.89070957638626,432.89070957638626,2025-02-11 18:31:37.214950,Home Goods
724,CUST1724,58,Male,43281,Ajeromi_ifelodun,5,93.13874012374427,465.6937006187213,2024-06-09 18:31:37.214956,Food
725,CUST1725,56,Male,62548,Ikeja,8,230.6581851213724,1845.2654809709793,2025-02-18 18:31:37.214962,Food
726,CUST1726,18,Male,48371,Ajeromi_ifelodun,3,45.75213524180196,137.25640572540587,2024-05-15 18:31:37.214968,Fashion
727,CUST1727,20,Female,107593,Ikeja,6,324.46126121621046,1946.7675672972628,2024-03-28 18:31:37.214975,Home Goods
728,CUST1728,30,Male,49644,Isolo,2,251.32387997492523,502.64775994985047,2024-09-21 18:31:37.214981,Books
729,CUST1729,45,Female,53874,Oshodi_isolo,9,259.0240507712535,2331.216456941281,2024-06-12 18:31:37.214987,Fashion
730,CUST1730,66,Male,118659,Isolo,2,68.77707708405262,137.55415416810524,2024-10-31 18:31:37.214994,Food
731,CUST1731,42,Female,44281,Ifako_ijaiye,5,266.710968904193,1333.5548445209652,2024-07-19 18:31:37.215000,Electronics
732,CUST1732,50,Male,98787,Alimosho,3,290.6160755756267,871.8482267268802,2024-06-19 18:31:37.215006,Books
733,CUST1733,55,Male,52289,Ajeromi_ifelodun,9,482.16324160511954,4339.469174446076,2024-08-09 18:31:37.215012,Fashion
734,CUST1734,23,Female,35054,Agege,9,35.94688797704311,323.521991793388,2025-02-22 18:31:37.215018,Home Goods
735,CUST1735,61,Male,96846,Ajeromi_ifelodun,7,462.9025325559503,3240.317727891652,2024-07-14 18:31:37.215024,Electronics
736,CUST1736,62,Male,79769,Ajeromi_ifelodun,5,250.19093980716062,1250.954699035803,2024-08-02 18:31:37.215030,Fashion
737,CUST1737,49,Female,59312,Ikeja,9,120.85497223566762,1087.6947501210086,2025-03-08 18:31:37.215036,Books
738,CUST1738,62,Male,34257,Surulere,7,339.4621198165881,2376.2348387161164,2024-05-17 18:31:37.215043,Electronics
739,CUST1739,64,Female,45846,Agege,2,268.18506428142064,536.3701285628413,2024-12-13 18:31:37.215049,Fashion
740,CUST1740,38,Male,52483,Ifako_ijaiye,1,128.84240788626954,128.84240788626954,2024-09-10 18:31:37.215055,Fashion
741,CUST1741,33,Female,56558,Mushin,4,320.8768860010723,1283.5075440042892,2024-09-16 18:31:37.215061,Books
742,CUST1742,38,Female,73188,Alimosho,8,247.16589208874151,1977.3271367099321,2025-03-02 18:31:37.215067,Home Goods
743,CUST1743,28,Female,43012,Oshodi_isolo,6,350.72701681373775,2104.3621008824266,2024-04-16 18:31:37.215073,Electronics
744,CUST1744,54,Female,63236,Alimosho,2,350.75692550210846,701.5138510042169,2024-07-05 18:31:37.215080,Fashion
745,CUST1745,53,Male,75076,Oshodi_isolo,5,246.95135312523402,1234.7567656261701,2025-01-13 18:31:37.215086,Books
746,CUST1746,52,Male,78402,Ajeromi_ifelodun,9,207.58218124238797,1868.2396311814919,2025-02-23 18:31:37.215092,Fashion
747,CUST1747,36,Female,62076,Ikeja,6,50.35723588496843,302.1434153098106,2025-03-15 18:31:37.215098,Books
748,CUST1748,37,Male,110337,Ifako_ijaiye,6,257.04636702120456,1542.2782021272274,2024-10-31 18:31:37.215104,Books
749,CUST1749,35,Male,105164,Surulere,7,136.69521396244548,956.8664977371184,2024-07-26 18:31:37.215111,Fashion
750,CUST1750,64,Male,104264,Alimosho,5,45.55878302031269,227.79391510156344,2024-08-03 18:31:37.215117,Books
751,CUST1751,58,Female,47335,Ikeja,3,178.58251060996892,535.7475318299067,2025-02-22 18:31:37.215123,Electronics
752,CUST1752,66,Male,73773,Surulere,3,61.98512898934645,185.95538696803936,2024-12-06 18:31:37.215129,Books
753,CUST1753,31,Male,82158,Isolo,5,298.2760750057131,1491.3803750285656,2024-04-11 18:31:37.215135,Home Goods
754,CUST1754,32,Female,58570,Ajeromi_ifelodun,4,261.7611510622768,1047.0446042491071,2025-03-11 18:31:37.215141,Home Goods
755,CUST1755,48,Male,117995,Agege,5,400.3659187501221,2001.8295937506105,2024-06-22 18:31:37.215147,Books
756,CUST1756,18,Female,70658,Agege,9,148.46410094683984,1336.1769085215585,2024-06-15 18:31:37.215154,Electronics
757,CUST1757,20,Female,89184,Mushin,5,198.33395142560133,991.6697571280066,2024-05-22 18:31:37.215160,Food
758,CUST1758,33,Female,102613,Ajeromi_ifelodun,4,350.696186546435,1402.78474618574,2025-03-09 18:31:37.215166,Food
759,CUST1759,40,Male,88194,Mushin,4,496.61336971112553,1986.4534788445021,2024-10-16 18:31:37.215172,Electronics
760,CUST1760,28,Male,97507,Agege,1,454.00148357429816,454.00148357429816,2025-01-03 18:31:37.215178,Home Goods
761,CUST1761,29,Female,63959,Ifako_ijaiye,4,269.9959512528694,1079.9838050114777,2025-03-03 18:31:37.215186,Books
762,CUST1762,27,Female,83072,Ifako_ijaiye,4,345.4147020159746,1381.6588080638985,2025-01-22 18:31:37.215193,Fashion
763,CUST1763,49,Female,75588,Ikeja,9,275.32271675646996,2477.9044508082297,2024-11-11 18:31:37.215199,Books
764,CUST1764,33,Female,70533,Agege,4,228.70665531414187,914.8266212565675,2024-09-28 18:31:37.215205,Books
765,CUST1765,25,Female,98582,Mushin,7,309.1028909783822,2163.7202368486755,2024-12-24 18:31:37.215211,Food
766,CUST1766,55,Female,91743,Ajeromi_ifelodun,1,205.51962815627394,205.51962815627394,2024-05-05 18:31:37.215217,Books
767,CUST1767,29,Male,74518,Ajeromi_ifelodun,7,154.49041075570915,1081.4328752899642,2024-04-12 18:31:37.215224,Food
768,CUST1768,41,Female,42703,Oshodi_isolo,2,358.72347334480867,717.4469466896173,2025-01-26 18:31:37.215231,Fashion
769,CUST1769,45,Female,79456,Surulere,8,438.54723818273425,3508.377905461874,2025-01-02 18:31:37.215238,Books
770,CUST1770,25,Female,85491,Isolo,1,158.2516669043113,158.2516669043113,2024-08-29 18:31:37.215244,Electronics
771,CUST1771,45,Male,38043,Agege,3,359.3079765146659,1077.9239295439977,2024-06-24 18:31:37.215250,Books
772,CUST1772,53,Male,98340,Agege,8,228.32912177180032,1826.6329741744025,2024-09-30 18:31:37.215257,Electronics
773,CUST1773,43,Male,40176,Mushin,8,165.00081784859867,1320.0065427887894,2025-02-11 18:31:37.215263,Food
774,CUST1774,25,Male,33936,Oshodi_isolo,5,318.1332697007299,1590.6663485036495,2024-09-16 18:31:37.215269,Books
775,CUST1775,67,Female,61174,Alimosho,5,470.91894187719373,2354.5947093859686,2024-03-25 18:31:37.215275,Food
776,CUST1776,45,Male,112632,Surulere,8,188.8119110368419,1510.4952882947352,2024-07-28 18:31:37.215282,Electronics
777,CUST1777,45,Female,118768,Ifako_ijaiye,5,384.550065046266,1922.75032523133,2025-03-05 18:31:37.215288,Food
778,CUST1778,54,Female,55909,Ifako_ijaiye,9,171.05507958908657,1539.495716301779,2024-08-07 18:31:37.215294,Home Goods
779,CUST1779,58,Female,74158,Alimosho,1,405.85682296717187,405.85682296717187,2024-04-17 18:31:37.215300,Electronics
780,CUST1780,53,Female,38366,Oshodi_isolo,5,384.79266770923317,1923.963338546166,2025-01-06 18:31:37.215313,Food
781,CUST1781,44,Female,115125,Surulere,3,387.50373038004443,1162.5111911401332,2024-08-22 18:31:37.215321,Books
782,CUST1782,34,Female,84337,Agege,3,498.89987264091525,1496.6996179227458,2024-06-08 18:31:37.215327,Food
783,CUST1783,26,Male,89331,Ajeromi_ifelodun,2,87.44843446707893,174.89686893415785,2024-05-01 18:31:37.215333,Fashion
784,CUST1784,50,Male,92197,Agege,3,206.6428318988935,619.9284956966804,2024-04-28 18:31:37.215340,Electronics
785,CUST1785,37,Male,102042,Ifako_ijaiye,7,322.78983999603946,2259.528879972276,2024-04-19 18:31:37.215346,Food
786,CUST1786,30,Male,80924,Mushin,8,303.4282267729009,2427.4258141832074,2024-11-26 18:31:37.215352,Home Goods
787,CUST1787,45,Male,58842,Mushin,8,394.7038806109826,3157.6310448878608,2024-07-17 18:31:37.215359,Fashion
788,CUST1788,65,Female,47458,Isolo,8,42.5165992380208,340.1327939041664,2025-02-12 18:31:37.215365,Electronics
789,CUST1789,46,Male,117367,Ikeja,1,358.42456101165504,358.42456101165504,2025-01-25 18:31:37.215371,Fashion
790,CUST1790,30,Male,95382,Ifako_ijaiye,7,374.10749917872306,2618.7524942510613,2024-10-05 18:31:37.215377,Books
791,CUST1791,63,Male,104319,Oshodi_isolo,2,49.32853565664711,98.65707131329422,2024-09-25 18:31:37.215383,Home Goods
792,CUST1792,52,Female,41170,Mushin,4,278.5675314712946,1114.2701258851785,2024-04-02 18:31:37.215389,Books
793,CUST1793,23,Female,110145,Agege,5,137.59649815475817,687.9824907737908,2024-09-11 18:31:37.215396,Food
794,CUST1794,35,Female,74942,Isolo,1,404.78108545823835,404.78108545823835,2024-12-12 18:31:37.215402,Fashion
795,CUST1795,68,Male,118571,Ajeromi_ifelodun,4,43.81453097300213,175.2581238920085,2024-11-29 18:31:37.215408,Books
796,CUST1796,22,Male,46208,Ifako_ijaiye,4,90.15879070206333,360.6351628082533,2024-11-23 18:31:37.215414,Food
797,CUST1797,64,Male,65178,Ikeja,9,70.13781021913887,631.2402919722498,2024-10-10 18:31:37.215420,Home Goods
798,CUST1798,42,Male,109172,Oshodi_isolo,9,51.30449861676048,461.74048755084436,2025-01-23 18:31:37.215426,Books
799,CUST1799,19,Male,39039,Isolo,1,308.03535824833807,308.03535824833807,2024-04-02 18:31:37.215432,Fashion
800,CUST1800,27,Female,44990,Ajeromi_ifelodun,8,436.902522829537,3495.220182636296,2025-01-18 18:31:37.215438,Books
801,CUST1801,47,Male,36441,Ikeja,4,265.26709983897814,1061.0683993559126,2025-02-10 18:31:37.215445,Home Goods
802,CUST1802,67,Female,104221,Ikeja,4,121.079130518808,484.316522075232,2024-04-25 18:31:37.215451,Food
803,CUST1803,62,Male,109314,Isolo,5,185.02220887614638,925.1110443807319,2024-05-02 18:31:37.215457,Books
804,CUST1804,22,Female,75959,Agege,2,192.97578659362597,385.95157318725194,2025-02-20 18:31:37.215464,Books
805,CUST1805,50,Female,56862,Oshodi_isolo,1,236.78499087886206,236.78499087886206,2024-08-06 18:31:37.215470,Electronics
806,CUST1806,18,Female,57273,Alimosho,5,221.85841565596283,1109.2920782798142,2025-02-18 18:31:37.215476,Food
807,CUST1807,35,Female,72500,Ikeja,7,342.1526011476206,2395.068208033344,2024-05-09 18:31:37.215482,Electronics
808,CUST1808,49,Male,33956,Mushin,9,183.15784209752482,1648.4205788777233,2025-02-10 18:31:37.215488,Electronics
809,CUST1809,64,Male,102089,Alimosho,2,338.2233885497053,676.4467770994106,2025-03-20 18:31:37.215494,Home Goods
810,CUST1810,66,Male,118789,Isolo,8,282.45125647763103,2259.6100518210483,2025-01-24 18:31:37.215500,Home Goods
811,CUST1811,28,Female,119451,Ikeja,7,43.28424658447691,302.98972609133835,2024-03-29 18:31:37.215507,Fashion
812,CUST1812,38,Male,32365,Mushin,2,461.4426004239011,922.8852008478023,2024-09-16 18:31:37.215513,Food
813,CUST1813,43,Male,102204,Alimosho,5,105.41954891588193,527.0977445794097,2024-12-20 18:31:37.215519,Food
814,CUST1814,42,Male,35000,Ajeromi_ifelodun,7,236.7338508508093,1657.1369559556651,2024-09-03 18:31:37.215525,Home Goods
815,CUST1815,39,Male,87072,Ifako_ijaiye,3,474.84665658961615,1424.5399697688486,2024-10-01 18:31:37.215531,Home Goods
816,CUST1816,44,Female,82499,Alimosho,2,138.71993668889985,277.4398733777997,2024-08-08 18:31:37.215537,Electronics
817,CUST1817,66,Female,99211,Ifako_ijaiye,6,30.63898329913309,183.83389979479855,2024-09-20 18:31:37.215543,Home Goods
818,CUST1818,30,Male,42907,Mushin,6,255.22391596515777,1531.3434957909467,2024-11-11 18:31:37.215549,Books
819,CUST1819,50,Male,47336,Ikeja,4,127.48697409930232,509.94789639720926,2024-10-30 18:31:37.215555,Food
820,CUST1820,51,Male,115220,Ifako_ijaiye,1,299.3732111382226,299.3732111382226,2024-03-24 18:31:37.215561,Fashion
821,CUST1821,58,Female,82331,Isolo,5,412.2118940848501,2061.0594704242503,2024-11-10 18:31:37.215568,Electronics
822,CUST1822,52,Female,110672,Mushin,1,265.3855595094127,265.3855595094127,2024-10-30 18:31:37.215574,Books
823,CUST1823,18,Female,107755,Ikeja,8,329.6140855440357,2636.9126843522854,2025-03-16 18:31:37.215580,Home Goods
824,CUST1824,38,Male,98783,Mushin,2,339.75314999715573,679.5062999943115,2024-04-18 18:31:37.215586,Fashion
825,CUST1825,65,Female,99951,Alimosho,9,413.856558370433,3724.709025333897,2024-10-05 18:31:37.215592,Home Goods
826,CUST1826,23,Female,82509,Mushin,9,350.20486830963824,3151.843814786744,2024-11-21 18:31:37.215598,Books
827,CUST1827,45,Female,36472,Alimosho,3,488.5626328599592,1465.6878985798776,2025-02-06 18:31:37.215604,Fashion
828,CUST1828,34,Female,52380,Isolo,6,238.98140148289625,1433.8884088973775,2024-12-19 18:31:37.215610,Home Goods
829,CUST1829,22,Female,57280,Oshodi_isolo,9,44.12401929296736,397.11617363670626,2024-08-03 18:31:37.215616,Books
830,CUST1830,48,Male,51859,Isolo,7,209.13291367147937,1463.9303957003556,2024-07-24 18:31:37.215622,Books
831,CUST1831,22,Male,78402,Alimosho,4,423.1414604735499,1692.5658418941996,2024-09-15 18:31:37.215628,Fashion
832,CUST1832,55,Male,38262,Ikeja,3,83.87247361824122,251.61742085472366,2025-01-02 18:31:37.215634,Books
833,CUST1833,20,Male,41066,Surulere,2,373.2511292385905,746.502258477181,2024-06-23 18:31:37.215640,Home Goods
834,CUST1834,40,Female,45554,Oshodi_isolo,1,277.1174999802218,277.1174999802218,2025-02-03 18:31:37.215647,Fashion
835,CUST1835,54,Male,37008,Isolo,1,452.3197265966658,452.3197265966658,2025-03-14 18:31:37.215653,Electronics
836,CUST1836,54,Male,117851,Surulere,4,370.97104002473657,1483.8841600989463,2024-10-02 18:31:37.215659,Books
837,CUST1837,27,Male,110799,Ajeromi_ifelodun,4,337.05157307170543,1348.2062922868217,2024-11-26 18:31:37.215665,Home Goods
838,CUST1838,27,Female,46238,Surulere,9,445.7014060632001,4011.312654568801,2024-07-01 18:31:37.215671,Fashion
839,CUST1839,36,Male,112025,Isolo,1,455.9455651006806,455.9455651006806,2024-04-11 18:31:37.215677,Electronics
840,CUST1840,34,Female,47153,Surulere,4,204.76001812894668,819.0400725157867,2024-04-09 18:31:37.215684,Electronics
841,CUST1841,38,Female,89353,Ifako_ijaiye,3,465.3667096851455,1396.1001290554366,2024-07-25 18:31:37.215690,Food
842,CUST1842,31,Female,82092,Ikeja,9,46.2550408941525,416.2953680473725,2024-06-19 18:31:37.215696,Food
843,CUST1843,26,Male,73152,Ajeromi_ifelodun,5,386.0319813856862,1930.1599069284312,2024-05-16 18:31:37.215702,Fashion
844,CUST1844,63,Female,79104,Alimosho,9,181.53485221552796,1633.8136699397517,2024-04-09 18:31:37.215709,Books
845,CUST1845,18,Male,54283,Agege,6,253.95053387154113,1523.7032032292468,2025-03-05 18:31:37.215715,Home Goods
846,CUST1846,68,Male,76429,Ifako_ijaiye,9,421.1599452867791,3790.4395075810116,2025-01-18 18:31:37.215721,Books
847,CUST1847,62,Male,107223,Ajeromi_ifelodun,1,325.778587455591,325.778587455591,2024-09-08 18:31:37.215727,Home Goods
848,CUST1848,30,Female,118534,Ajeromi_ifelodun,4,239.59569177604595,958.3827671041838,2024-05-04 18:31:37.215733,Home Goods
849,CUST1849,21,Female,84957,Agege,4,98.6879565359508,394.7518261438032,2024-06-02 18:31:37.215740,Food
850,CUST1850,18,Male,58887,Ajeromi_ifelodun,6,470.84710184501375,2825.0826110700827,2024-10-09 18:31:37.215746,Food
851,CUST1851,66,Female,76172,Ifako_ijaiye,1,179.58918873982873,179.58918873982873,2024-07-29 18:31:37.215752,Books
852,CUST1852,57,Female,34355,Isolo,5,68.5575313408681,342.78765670434046,2024-06-14 18:31:37.215758,Fashion
853,CUST1853,49,Female,63701,Mushin,3,290.79043863829634,872.371315914889,2024-07-23 18:31:37.215765,Home Goods
854,CUST1854,51,Male,71534,Mushin,1,215.0142997814994,215.0142997814994,2024-04-30 18:31:37.215771,Food
855,CUST1855,45,Female,101442,Mushin,6,303.4453570099066,1820.6721420594397,2024-07-31 18:31:37.215777,Fashion
856,CUST1856,48,Female,91274,Ifako_ijaiye,3,132.09438193646344,396.2831458093903,2024-11-12 18:31:37.215783,Food
857,CUST1857,25,Male,108108,Ikeja,4,201.78985524498574,807.159420979943,2024-11-18 18:31:37.215789,Home Goods
858,CUST1858,56,Female,42279,Alimosho,9,486.80401938386143,4381.2361744547525,2024-11-04 18:31:37.215796,Electronics
